QYEAR,GICS_SECTOR_NAME,TICKER,Q_Open_Price,PX_LAST,RETURN,PE_RATIO,PX_TO_BOOK_RATIO,TRAIL_12M_EPS,TOT_DEBT_TO_TOT_EQY,PRICE_TO_FCF,RETURN_COM_EQY,RETURN_ON_ASSET,CUR_MKT_CAP,ADJUSTED_BETA,,,,
2008Q1,Health Care,WAT US Equity,78.61,55.7,-0.295560895,19.2734,9.0353,2.89,150.6246,17.3623,56.5875,15.578," 5,567.73 ",1.262,,,,
2008Q2,Health Care,WAT US Equity,56,64.5,0.157989228,21.1475,9.808,3.05,151.2441,20.0916,59.0402,16.2874," 6,456.68 ",1.103,,,,
2008Q3,Health Care,WAT US Equity,64.13,58.18,-0.097984496,18.0683,8.8638,3.22,159.28,16.8318,58.5178,16.5757," 5,758.94 ",1.628,,,,
2008Q4,Health Care,WAT US Equity,57.91,36.65,-0.370058439,11.0725,5.4277,3.31,81.1068,10.4105,51.7174,18.4066," 3,603.10 ",1.607,,,,
2009Q1,Health Care,WAT US Equity,36.7,36.95,0.008185539,11.0594,5.3482,3.3411,88.3352,11.1664,51.0418,17.9425," 3,585.96 ",1.931,,,,
2009Q2,Health Care,WAT US Equity,36.55,51.47,0.392963464,15.4127,6.725,3.3394,86.3165,17.0827,45.4782,16.2458," 4,961.91 ",1.739,,,,
2009Q3,Health Care,WAT US Equity,51.74,55.86,0.085292403,16.7273,6.7738,3.3394,82.5778,17.3955,44.6846,15.9697," 5,335.69 ",1.360,,,,
2009Q4,Health Care,WAT US Equity,55.81,61.96,0.109201575,18.3825,6.8691,3.3706,74.4181,18.2411,42.8242,18.3137," 5,867.24 ",1.354,,,,
2010Q1,Health Care,WAT US Equity,62.5,67.54,0.090058102,19.6575,7.7128,3.4358,87.6193,17.8283,44.0214,17.8066," 6,320.80 ",1.257,,,,
2010Q2,Health Care,WAT US Equity,67.73,64.7,-0.042049156,18.0482,7.3237,3.5848,93.1002,15.1304,44.1147,17.7389," 6,013.54 ",1.235,,,,
2010Q3,Health Care,WAT US Equity,64.72,70.78,0.093972179,18.4212,6.9924,3.8423,85.8091,17.2225,42.1712,17.5636," 6,514.45 ",1.177,,,,
2010Q4,Health Care,WAT US Equity,71.39,77.71,0.097909014,18.9298,6.6781,4.1052,71.6745,18.1625,39.8137,18.0264," 7,097.25 ",0.878,,,,
2011Q1,Health Care,WAT US Equity,78.3,86.9,0.118260198,20.0407,6.9119,4.3362,68.6783,19.5669,40.8114,18.0983," 7,936.14 ",0.966,,,,
2011Q2,Health Care,WAT US Equity,87.69,95.74,0.101726122,21.3316,7.1378,4.4882,68.2295,22.7176,40.8036,18.0497," 8,773.52 ",0.643,,,,
2011Q3,Health Care,WAT US Equity,95.98,75.49,-0.211510341,16.5517,5.8345,4.5609,83.823,16.6374,40.572,17.4366," 6,896.37 ",1.038,,,,
2011Q4,Health Care,WAT US Equity,75,74.05,-0.019075374,15.6452,5.3728,4.7331,80.7802,16.3091,37.7253,17.1442," 6,635.38 ",0.887,,,,
2012Q1,Health Care,WAT US Equity,76.06,92.66,0.251316678,19.7269,6.3932,4.6971,79.5022,20.7774,35.0359,16.1596," 8,252.35 ",0.987,,,,
2012Q2,Health Care,WAT US Equity,92.69,79.47,-0.14234837,16.4502,5.5173,4.8309,87.2233,17.9208,34.1444,15.5733," 7,062.62 ",1.183,,,,
2012Q3,Health Care,WAT US Equity,79.47,83.33,0.048571788,17.2048,5.4468,4.8434,86.3013,20.483,33.9616,14.9961," 7,306.21 ",1.206,,,,
2012Q4,Health Care,WAT US Equity,83.65,87.12,0.045481819,17.8929,5.1292,4.869,80.2655,22.2096,34.2579,15.665," 7,575.44 ",1.203,,,,
2013Q1,Health Care,WAT US Equity,88.96,93.91,0.077938476,19.0071,5.4482,4.9408,83.524,23.6145,35.733,16.334," 8,065.63 ",1.141,,,,
2013Q2,Health Care,WAT US Equity,93.85,100.05,0.065381748,20.814,5.6075,4.8069,83.4089,24.6467,34.8877,15.7374," 8,573.06 ",1.183,,,,
2013Q3,Health Care,WAT US Equity,100.55,106.21,0.061569215,21.9062,5.5729,4.8484,79.9292,26.1706,32.8549,15.0835," 9,051.03 ",1.137,,,,
2013Q4,Health Care,WAT US Equity,106.58,100,-0.058469071,20.1271,4.8106,4.9684,75.0548,23.3112,27.8594,13.3319," 8,513.04 ",0.739,,,,
2014Q1,Health Care,WAT US Equity,100,108.41,0.0841,22.5387,5.0516,4.8099,73.2178,25.3824,24.227,11.6448," 9,233.94 ",-0.008,,,,
2014Q2,Health Care,WAT US Equity,108.86,104.44,-0.036620238,21.1216,4.7556,4.9447,75.5853,24.0444,24.1682,11.5915," 8,855.21 ",-0.021,,,,
2014Q3,Health Care,WAT US Equity,104.93,99.12,-0.050938338,19.3337,4.4798,5.1268,77.6409,21.0989,24.3847,11.7573," 8,322.53 ",0.232,,,,
2014Q4,Health Care,WAT US Equity,99.3,112.72,0.137207425,20.8295,4.9467,5.4115,77.2006,22.5054,23.5997,11.5757," 9,386.93 ",0.201,,,,
2015Q1,Health Care,WAT US Equity,113.57,124.32,0.102909865,21.786,5.521,5.7064,79.7596,22.5944,24.8467,12.1604," 10,322.09 ",-0.293,,,,
2015Q2,Health Care,WAT US Equity,124.02,128.38,0.032657658,22.1022,5.4644,5.8085,80.7357,22.9594,24.7085,12.029," 10,616.09 ",-0.238,,,,
2015Q3,Health Care,WAT US Equity,129.28,118.21,-0.079217947,20.0835,4.9032,5.8859,82.8108,20.5773,24.6323,11.9217," 9,725.18 ",0.447,,,,
2015Q4,Health Care,WAT US Equity,118.13,134.58,0.138482362,23.0037,5.3255,5.8504,81.0324,24.0678,23.7284,11.5199," 10,990.31 ",1.201,,,,
2016Q1,Health Care,WAT US Equity,132.56,131.92,-0.019765195,22.551,5.0792,5.8498,81.782,23.2605,23.5647,11.3345," 10,718.98 ",1.215,,,,
2016Q2,Health Care,WAT US Equity,130.91,140.65,0.066176471,23.0097,5.2702,6.1126,81.7439,22.6643,23.9888,11.5515," 11,384.42 ",1.492,,,,
2016Q3,Health Care,WAT US Equity,140.58,158.49,0.126839673,25.5309,5.6518,6.2078,78.8799,24.5942,23.5674,11.455," 12,770.17 ",1.513,,,,
2016Q4,Health Care,WAT US Equity,157.35,134.39,-0.152060067,20.7936,4.6718,6.463,79.379,19.8094,23.9178,11.6788," 10,828.85 ",1.137,,,,
2017Q1,Health Care,WAT US Equity,135.05,156.31,0.163107374,23.2684,5.2217,6.7177,77.9762,22.1566,23.7077,11.6135," 12,516.60 ",1.370,,,,
2017Q2,Health Care,WAT US Equity,156.39,183.84,0.176124368,26.6347,5.8255,6.9023,75.9325,24.7276,22.9912,11.3631," 14,714.10 ",1.442,,,,
2017Q3,Health Care,WAT US Equity,184.98,179.52,-0.023498695,25.3071,5.4299,7.0937,74.4663,23.8911,22.4155,11.25," 14,329.93 ",1.836,,,,
2017Q4,Health Care,WAT US Equity,179.71,193.19,0.076147504,26.012,6.8615,7.427,89.4344,25.1851,0.8956,0.4068," 15,364.98 ",1.380,,,,
2007Q4,Consumer Staples,WBA US Equity,41.44,38.08,,18.3961,3.2856,2.07,10.1522,98.1817,19.0819,10.7273," 37,751.76 ",0.926,,,,
2008Q1,Consumer Staples,WBA US Equity,37.99,38.09,0.000262605,18.0521,3.1274,2.11,6.0332,78.2099,18.5527,10.9284," 37,761.68 ",0.547,,,,
2008Q2,Consumer Staples,WBA US Equity,38.17,32.51,-0.146495143,15.2629,2.5673,2.13,9.286,55.7109,18.0062,10.6748," 32,199.75 ",0.712,,,,
2008Q3,Consumer Staples,WBA US Equity,32.37,30.96,-0.047677638,14.6038,2.3797,2.12,11.0343,37.6991,17.9934,10.3385," 30,646.82 ",0.524,,,,
2008Q4,Consumer Staples,WBA US Equity,30.82,24.67,-0.203165375,11.8652,1.8608,2.0792,18.4068,41.6401,17.1341,9.377," 24,407.62 ",0.700,,,,
2009Q1,Consumer Staples,WBA US Equity,24.65,25.96,0.052290231,12.4156,1.8821,2.0909,17.1358,25.7048,16.0304,9.0549," 25,744.77 ",0.694,,,,
2009Q2,Consumer Staples,WBA US Equity,25.59,29.4,0.132511556,13.8358,2.0565,2.1249,16.5504,17.1218,15.0685,8.6166," 29,175.98 ",0.756,,,,
2009Q3,Consumer Staples,WBA US Equity,29.48,37.47,0.274489796,16.8493,2.5766,2.2238,16.3536,16.9956,14.7256,8.4371," 37,184.48 ",0.961,,,,
2009Q4,Consumer Staples,WBA US Equity,37.5,36.72,-0.020016013,15.8892,2.4742,2.311,16.2711,10.7728,15.0404,8.1745," 36,271.52 ",0.912,,,,
2010Q1,Consumer Staples,WBA US Equity,37.01,37.09,0.010076253,16.1,2.4277,2.3037,15.7546,13.2262,14.7832,8.2722," 36,289.94 ",0.923,,,,
2010Q2,Consumer Staples,WBA US Equity,37.16,26.7,-0.280129415,12.2057,1.7194,2.1875,15.6697,10.5459,14.0414,7.9344," 25,983.86 ",1.008,,,,
2010Q3,Consumer Staples,WBA US Equity,26.67,33.5,0.254681648,14.7623,2.1836,2.2693,16.6736,11.9903,14.5329,8.1335," 32,601.47 ",1.089,,,,
2010Q4,Consumer Staples,WBA US Equity,33.74,38.96,0.162985075,16.302,2.5021,2.3899,16.7235,13.5271,15.0566,8.143," 36,222.83 ",1.172,,,,
2011Q1,Consumer Staples,WBA US Equity,39.14,40.14,0.030287474,16.0853,2.503,2.4954,16.3,12.3532,15.2013,8.4643," 37,025.75 ",1.622,,,,
2011Q2,Consumer Staples,WBA US Equity,40.32,42.46,0.057797708,16.0369,2.6112,2.6476,16.2671,12.0164,16.0349,8.8555," 38,444.08 ",1.671,,,,
2011Q3,Consumer Staples,WBA US Equity,42.3,32.89,-0.225388601,11.9477,1.97,2.7528,16.2255,12.4596,18.5592,10.1026," 29,779.23 ",1.491,,,,
2011Q4,Consumer Staples,WBA US Equity,32.9,33.06,0.005168744,11.8921,1.968,2.78,16.3623,15.5746,18.5143,9.8691," 28,877.99 ",1.379,,,,
2012Q1,Consumer Staples,WBA US Equity,33.45,33.49,0.013006655,12.134,1.9502,2.76,16.1515,15.3579,17.8459,9.8393," 28,893.51 ",1.274,,,,
2012Q2,Consumer Staples,WBA US Equity,33.56,29.58,-0.116751269,10.7956,1.6939,2.74,15.9574,10.5996,17.2429,9.4139," 25,520.16 ",1.170,,,,
2012Q3,Consumer Staples,WBA US Equity,29.69,36.44,0.231913455,14.2794,1.8865,2.5519,29.5679,10.9791,12.8586,6.9834," 34,321.29 ",1.096,,,,
2012Q4,Consumer Staples,WBA US Equity,36.48,37.01,0.015642151,15.5687,1.9032,2.3772,34.7407,11.7267,12.0171,6.3361," 34,978.32 ",1.010,,,,
2013Q1,Consumer Staples,WBA US Equity,37.86,47.68,0.288300459,19.9732,2.3811,2.3872,33.5055,14.21,12.1874,6.6221," 45,176.10 ",1.193,,,,
2013Q2,Consumer Staples,WBA US Equity,47.4,44.2,-0.072986577,17.8663,2.2007,2.4739,33.5406,15.82,12.6161,6.8084," 41,769.16 ",1.222,,,,
2013Q3,Consumer Staples,WBA US Equity,44.97,53.8,0.21719457,19.7831,2.6178,2.7195,25.9433,16.4809,13.0008,7.1073," 50,841.20 ",1.114,,,,
2013Q4,Consumer Staples,WBA US Equity,54.11,57.44,0.067657993,19.1958,2.726,2.9923,25.2892,20.9581,14.2292,7.6164," 54,577.84 ",1.851,,,,
2014Q1,Consumer Staples,WBA US Equity,57.2,66.03,0.149547354,22.3468,3.0319,2.9548,24.3172,24.8796,13.5423,7.4114," 63,014.48 ",1.390,,,,
2014Q2,Consumer Staples,WBA US Equity,65.61,74.13,0.122671513,24.7718,3.3109,2.9925,21.0705,30.7544,13.7733,7.5978," 70,744.57 ",1.324,,,,
2014Q3,Consumer Staples,WBA US Equity,74.3,59.27,-0.200458654,19.3379,2.746,3.065,21.7781,21.7115,9.5279,5.2357," 56,695.35 ",2.057,,,,
2014Q4,Consumer Staples,WBA US Equity,59.58,76.2,0.285641977,22.7445,3.4919,3.3503,69.9668,20.544,10.1286,4.8394," 83,053.60 ",2.000,,,,
2015Q1,Consumer Staples,WBA US Equity,76.11,84.68,0.111286089,18.461,3.003,4.587,54.9926,22.6169,13.1207,6.2432," 92,296.31 ",1.164,,,,
2015Q2,Consumer Staples,WBA US Equity,84.72,84.44,-0.002834199,16.6539,2.9213,5.0703,50.8848,22.1081,14.9981,7.355," 92,103.48 ",1.195,,,,
2015Q3,Consumer Staples,WBA US Equity,85.08,83.1,-0.015869256,18.297,2.9348,4.5417,45.9521,22.3534,16.4285,7.9599," 90,768.69 ",1.066,,,,
2015Q4,Consumer Staples,WBA US Equity,83.57,85.155,0.024729242,19.2418,3.0105,4.4255,45.8272,25.4831,17.4506,7.6406," 92,449.05 ",1.221,,,,
2016Q1,Consumer Staples,WBA US Equity,83.7,84.24,-0.010745112,26.7229,3.0824,3.1523,46.8815,19.7276,11.1671,4.8903," 90,873.64 ",1.237,,,,
2016Q2,Consumer Staples,WBA US Equity,84.24,83.27,-0.01151472,27.8945,2.9171,2.9852,43.1915,16.6185,10.1499,4.5935," 89,952.08 ",1.114,,,,
2016Q3,Consumer Staples,WBA US Equity,83.71,80.62,-0.031824186,20.8522,2.922,3.8663,62.8381,13.371,13.7403,5.8995," 87,256.44 ",0.929,,,,
2016Q4,Consumer Staples,WBA US Equity,80.27,82.76,0.026544282,21.1869,3.0454,3.9062,63.5592,14.2558,13.7156,5.8576," 89,305.39 ",0.440,,,,
2017Q1,Consumer Staples,WBA US Equity,83.1,83.05,0.003504108,18.829,2.9851,4.4107,62.1643,13.1383,14.2581,6.1156," 89,644.97 ",0.483,,,,
2017Q2,Consumer Staples,WBA US Equity,83.36,78.31,-0.057074052,17.3263,2.7385,4.5197,61.0151,12.8895,14.0076,6.086," 83,799.26 ",0.473,,,,
2017Q3,Consumer Staples,WBA US Equity,78.52,77.22,-0.01391904,17.0509,2.8785,4.5288,45.7487,14.0356,14.2224,5.8804," 82,632.85 ",0.811,,,,
2017Q4,Consumer Staples,WBA US Equity,77.32,72.62,-0.05957006,15.7397,2.774,4.6138,52.3434,12.2146,13.9175,5.5511," 71,919.63 ",0.134,,,,
2007Q4,Information Technology,WDC US Equity,25.29,30.21,,8.3223,3.1957,3.63,36.4363,11.6752,39.8086,19.8039," 6,649.22 ",0.261,,,,
2008Q1,Information Technology,WDC US Equity,29.62,27.04,-0.104932142,6.1595,2.5172,4.39,21.266,7.77,43.8148,24.0689," 6,002.88 ",0.880,,,,
2008Q2,Information Technology,WDC US Equity,27.54,34.53,0.276997041,7.8477,2.8818,4.4,18.8798,9.7286,39.3019,22.2994," 7,644.83 ",0.609,,,,
2008Q3,Information Technology,WDC US Equity,34.39,21.32,-0.382565885,4.7168,1.6616,4.52,17.5615,5.4391,43.175,21.3184," 4,722.08 ",2.020,,,,
2008Q4,Information Technology,WDC US Equity,21.12,11.45,-0.462945591,3.0664,0.8071,3.734,15.1003,3.7547,26.9976,14.5182," 2,536.89 ",2.240,,,,
2009Q1,Information Technology,WDC US Equity,11.6,19.34,0.689082969,6.9674,1.4544,2.7758,16.7781,6.8055,18.044,10.236," 4,305.25 ",2.185,,,,
2009Q2,Information Technology,WDC US Equity,18.94,26.5,0.370217166,10.0484,1.868,2.6372,15.1003,7.5056,15.9986,9.2662," 5,906.59 ",1.559,,,,
2009Q3,Information Technology,WDC US Equity,26.59,36.53,0.378490566,12.3527,2.333,2.9572,13.1422,9.017,17.0983,10.0174," 8,207.76 ",1.457,,,,
2009Q4,Information Technology,WDC US Equity,36.32,44.15,0.208595675,10.4048,2.5222,4.2432,11.125,8.9962,26.8133,16.2176," 9,950.70 ",1.434,,,,
2010Q1,Information Technology,WDC US Equity,44.4,38.99,-0.116874292,6.8627,2.0151,5.6815,9.5915,6.9802,35.3765,21.8979," 8,914.74 ",1.273,,,,
2010Q2,Information Technology,WDC US Equity,39.44,30.16,-0.226468325,5.0144,1.4795,6.0147,8.4944,5.6987,34.9829,21.9035," 6,911.91 ",1.381,,,,
2010Q3,Information Technology,WDC US Equity,30.1,28.39,-0.058687003,5.0654,1.3296,5.6047,7.6359,5.7101,30.6142,19.1203," 6,510.43 ",1.083,,,,
2010Q4,Information Technology,WDC US Equity,28.515,33.9,0.194082423,7.1903,1.5245,4.7147,6.7843,7.5276,23.7596,15.0679," 7,790.20 ",0.419,,,,
2011Q1,Information Technology,WDC US Equity,34.08,37.29,0.1,10.2102,1.6274,3.6522,6.1136,11.2879,17.0924,11.2272," 8,638.87 ",1.693,,,,
2011Q2,Information Technology,WDC US Equity,37.49,36.38,-0.024403325,11.3305,1.5446,3.2108,5.3571,9.5954,14.2395,9.4005," 8,454.77 ",1.544,,,,
2011Q3,Information Technology,WDC US Equity,36.23,25.72,-0.293018142,7.4803,1.0516,3.4384,4.5955,6.5933,14.4442,9.5274," 6,008.44 ",1.344,,,,
2011Q4,Information Technology,WDC US Equity,25.56,30.95,0.203343701,8.4274,1.228,3.6726,3.9001,7.9377,12.4165,8.7923," 7,235.81 ",1.357,,,,
2012Q1,Information Technology,WDC US Equity,31.38,41.39,0.337318255,8.0927,1.4567,5.1145,36.9876,5.3505,16.1012,9.1727," 9,723.79 ",1.541,,,,
2012Q2,Information Technology,WDC US Equity,41.36,30.48,-0.263590239,4.0567,0.9777,7.5136,28.4913,3.1607,24.5041,14.4419," 7,925.60 ",1.703,,,,
2012Q3,Information Technology,WDC US Equity,30.59,38.73,0.270669291,4.5177,1.171,8.573,26.4775,3.5339,27.5,16.7145," 9,496.84 ",1.959,,,,
2012Q4,Information Technology,WDC US Equity,38.72,42.49,0.097082365,4.616,1.2417,9.2049,25.8033,3.5331,29.386,19.1572," 10,350.64 ",1.949,,,,
2013Q1,Information Technology,WDC US Equity,43.53,50.29,0.183572605,5.6616,1.421,8.8826,23.8988,5.1055,25.1278,13.9959," 12,103.06 ",1.904,,,,
2013Q2,Information Technology,WDC US Equity,50.41,62.09,0.234639093,13.4411,1.8644,4.6194,24.7688,6.8967,12.5948,6.94," 14,677.03 ",1.886,,,,
2013Q3,Information Technology,WDC US Equity,62.09,63.4,0.021098406,14.0993,1.813,4.4967,29.0561,7.001,11.7373,6.5981," 14,952.11 ",1.966,,,,
2013Q4,Information Technology,WDC US Equity,63.56,83.9,0.323343849,18.0107,2.3178,4.6583,27.2759,9.0818,12.4926,7.1959," 19,827.08 ",2.262,,,,
2014Q1,Information Technology,WDC US Equity,83.79,91.82,0.094398093,19.9686,2.461,4.5982,28.1592,9.907,12.0412,7.0747," 21,693.54 ",1.276,,,,
2014Q2,Information Technology,WDC US Equity,92.56,92.3,0.005227619,12.753,2.4427,7.2375,27.5729,9.9239,19.3248,10.9497," 21,696.83 ",1.201,,,,
2014Q3,Information Technology,WDC US Equity,93.16,97.32,0.054387866,13.7283,2.5408,7.089,26.8437,9.884,17.9484,10.1451," 22,734.85 ",1.440,,,,
2014Q4,Information Technology,WDC US Equity,96.48,110.7,0.137484587,15.7121,2.8278,7.0455,26.1506,14.0011,17.5868,10.2101," 25,707.89 ",1.436,,,,
2015Q1,Information Technology,WDC US Equity,111.8,91.01,-0.177868112,12.9832,2.2787,7.0098,25.4065,11.4721,17.3613,10.2399," 21,026.18 ",2.629,,,,
2015Q2,Information Technology,WDC US Equity,90.56,78.42,-0.138336447,11.3995,1.9565,6.8792,27.7253,11.2264,16.2228,9.5536," 18,108.12 ",2.926,,,,
2015Q3,Information Technology,WDC US Equity,79.15,79.44,0.013006886,12.2731,1.9656,6.4727,27.1637,13.6015,14.4817,8.5724," 18,303.21 ",1.668,,,,
2015Q4,Information Technology,WDC US Equity,79.81,60.05,-0.244083585,9.9538,1.4577,6.0329,26.2112,8.1594,12.211,7.4367," 13,914.54 ",0.006,,,,
2016Q1,Information Technology,WDC US Equity,59.32,47.24,-0.213322231,8.5836,1.1455,5.5035,22.9264,7.2027,8.7921,5.4975," 10,996.06 ",0.056,,,,
2016Q2,Information Technology,WDC US Equity,46.88,47.26,0.00042337,10.9524,1.2043,4.315,152.4809,7.9652,2.5241,1.0701," 13,300.73 ",-0.110,,,,
2016Q3,Information Technology,WDC US Equity,46.77,58.47,0.237198477,18.4428,1.5465,3.1703,121.884,11.3989,-3.8984,-1.7709," 16,620.95 ",0.333,,,,
2016Q4,Information Technology,WDC US Equity,59.02,67.95,0.162134428,24.9172,1.8235,2.727,121.8133,10.634,-4.0219,-1.8361," 19,397.95 ",0.233,,,,
2017Q1,Information Technology,WDC US Equity,68.95,82.53,0.214569536,30.1367,2.1772,2.7385,118.6474,10.3472,-2.2674,-1.0542," 23,774.45 ",0.688,,,,
2017Q2,Information Technology,WDC US Equity,82.6,88.6,0.073549012,19.2429,2.2813,4.6043,115.1778,8.8759,3.519,1.2659," 25,804.08 ",0.530,,,,
2017Q3,Information Technology,WDC US Equity,89,86.4,-0.0248307,12.9256,2.1136,6.6844,108.8896,6.9702,12.6478,4.8526," 25,503.39 ",0.715,,,,
2017Q4,Information Technology,WDC US Equity,84.84,79.53,-0.079513889,9.5632,2.0955,8.3163,106.9109,6.4422,3.5085,1.3126," 23,523.91 ",2.351,,,,
2007Q4,Real Estate,WELL US Equity,44.25,44.69,,38.5259,1.8421,1.16,112.0389,,6.2615,2.9786," 3,798.62 ",0.807,,,,
2008Q1,Real Estate,WELL US Equity,44.68,45.13,0.009845603,38.4838,1.8455,1.1727,109.5355,,6.3461,2.9885," 3,993.83 ",0.592,,,,
2008Q2,Real Estate,WELL US Equity,45.83,44.5,-0.013959672,35.1767,1.7233,1.265,115.7589,,11.8404,5.2001," 3,996.09 ",0.555,,,,
2008Q3,Real Estate,WELL US Equity,42.59,53.23,0.196179775,37.6172,1.8951,1.415,83.6768,,11.6572,5.546," 5,415.09 ",-0.200,,,,
2008Q4,Real Estate,WELL US Equity,52.57,42.2,-0.207213977,32.8394,1.504,1.285,87.9378,,10.3793,4.9576," 4,365.75 ",0.673,,,,
2009Q1,Real Estate,WELL US Equity,42.32,30.59,-0.275118483,22.7115,1.0776,1.3469,75.0556,,10.9513,5.4455," 3,387.44 ",1.196,,,,
2009Q2,Real Estate,WELL US Equity,30.03,34.1,0.11474338,24.2821,1.2054,1.4043,77.9394,,7.1335,3.6192," 3,789.50 ",0.901,,,,
2009Q3,Real Estate,WELL US Equity,34.12,41.62,0.220527859,29.9671,1.4461,1.3889,63.0968,,5.0154,2.959," 5,039.68 ",0.966,,,,
2009Q4,Real Estate,WELL US Equity,41.59,44.32,0.064872657,31.5938,1.5587,1.4028,63.4026,,5.3136,3.0732," 5,451.89 ",0.954,,,,
2010Q1,Real Estate,WELL US Equity,44.51,45.23,0.020532491,34.4244,1.6197,1.3139,75.2274,,4.1113,2.4424," 5,601.26 ",0.967,,,,
2010Q2,Real Estate,WELL US Equity,45.4,42.12,-0.068759673,33.4099,1.5242,1.2607,84.4168,,3.7065,2.1669," 5,227.60 ",0.955,,,,
2010Q3,Real Estate,WELL US Equity,42.02,47.34,0.123931624,59.2642,1.6604,0.7988,82.3831,,2.6697,1.6884," 6,272.50 ",1.069,,,,
2010Q4,Real Estate,WELL US Equity,47.6,47.64,0.006337136,64.8236,1.6255,0.7349,94.3449,,2.7337,1.625," 6,979.72 ",1.136,,,,
2011Q1,Real Estate,WELL US Equity,48.03,52.44,0.100755668,125.0727,1.651,0.4193,90.7528,,2.3025,1.2905," 9,221.44 ",0.878,,,,
2011Q2,Real Estate,WELL US Equity,52.61,52.43,-0.000190694,225.3212,1.6639,0.2327,94.8486,,2.8499,1.6083," 9,267.39 ",0.926,,,,
2011Q3,Real Estate,WELL US Equity,52.44,46.8,-0.10738127,99.5594,1.5026,0.4701,100.9964,,3.6063,2.0083," 8,304.51 ",0.813,,,,
2011Q4,Real Estate,WELL US Equity,46.62,54.53,0.16517094,125.6145,1.7148,0.4341,99.0216,,3.0139,1.7854," 10,445.22 ",0.873,,,,
2012Q1,Real Estate,WELL US Equity,55.21,54.96,0.007885568,89.4213,1.6544,0.6146,80.0831,,2.7233,1.6764," 11,736.34 ",0.800,,,,
2012Q2,Real Estate,WELL US Equity,54.84,58.3,0.06077147,125.6233,1.7791,0.4641,93.0238,,2.5023,1.5728," 12,465.61 ",0.750,,,,
2012Q3,Real Estate,WELL US Equity,58.52,57.74,-0.009605489,149.2591,1.6057,0.3868,69.3257,,2.1286,1.4597," 14,956.12 ",0.699,,,,
2012Q4,Real Estate,WELL US Equity,57.92,61.29,0.061482508,136.6171,1.7212,0.4486,80.8319,,2.8842,1.7246," 15,915.93 ",0.741,,,,
2013Q1,Real Estate,WELL US Equity,62.08,67.91,0.108011095,332.5971,1.9387,0.2042,94.5958,,2.9236,1.6939," 17,742.12 ",0.746,,,,
2013Q2,Real Estate,WELL US Equity,67.6,67.03,-0.012958327,275.8572,1.8001,0.243,79.0286,,1.9754,1.2495," 19,065.53 ",0.742,,,,
2013Q3,Real Estate,WELL US Equity,67.56,62.38,-0.069371923,307.2589,1.707,0.203,87.4195,,1.5884,1.085," 17,861.57 ",0.549,,,,
2013Q4,Real Estate,WELL US Equity,62.38,53.57,-0.141231164,561.0658,1.4919,0.0955,90.3374,,0.8022,0.6805," 15,464.09 ",-0.086,,,,
2014Q1,Real Estate,WELL US Equity,53.15,59.6,0.112563002,161.5605,1.6863,0.3689,93.8627,,0.7596,0.6353," 17,336.07 ",-0.216,,,,
2014Q2,Real Estate,WELL US Equity,59.66,62.67,0.051510067,125.0843,1.7289,0.501,82.4299,,1.4148,0.9607," 19,143.06 ",-0.206,,,,
2014Q3,Real Estate,WELL US Equity,62.27,62.37,-0.004786979,77.978,1.6754,0.7998,75.7102,,2.3739,1.4085," 20,342.27 ",-0.039,,,,
2014Q4,Real Estate,WELL US Equity,62.53,75.67,0.213243547,78.1171,2.0445,0.9687,79.4769,,3.9594,2.1319," 24,795.10 ",-0.094,,,,
2015Q1,Real Estate,WELL US Equity,76.05,77.36,0.022333818,72.2914,2.001,1.0701,73.3808,,4.9294,2.6201," 27,084.05 ",-0.741,,,,
2015Q2,Real Estate,WELL US Equity,77.46,65.63,-0.151628749,51.5793,1.6866,1.2724,75.979,,6.6641,3.5059," 23,011.62 ",0.042,,,,
2015Q3,Real Estate,WELL US Equity,66,67.72,0.031845193,47.2194,1.7527,1.4342,74.6143,,6.7682,3.6169," 23,829.64 ",0.134,,,,
2015Q4,Real Estate,WELL US Equity,68,68.03,0.004577673,46.2005,1.9063,1.4725,84.4307,,6.3553,3.274," 24,074.42 ",0.782,,,,
2016Q1,Real Estate,WELL US Equity,67.77,69.34,0.01925621,41.7371,1.8705,1.6614,85.0499,,5.8003,3.0221," 24,708.10 ",0.784,,,,
2016Q2,Real Estate,WELL US Equity,68.38,76.17,0.098500144,42.4466,2.0798,1.7945,85.0029,,4.9246,2.5716," 27,192.32 ",0.815,,,,
2016Q3,Real Estate,WELL US Equity,76.15,74.77,-0.01837994,41.9678,2.0079,1.7816,85.7778,,5.9863,3.0652," 26,761.32 ",0.724,,,,
2016Q4,Real Estate,WELL US Equity,74.46,66.93,-0.104854888,34.4941,1.9242,1.9403,78.8158,,7.4716,3.7233," 24,264.24 ",0.184,,,,
2017Q1,Real Estate,WELL US Equity,67.11,70.82,0.058120424,39.5661,1.8551,1.7899,73.9186,,8.6649,4.3942," 25,722.24 ",0.375,,,,
2017Q2,Real Estate,WELL US Equity,70.82,74.85,0.056904829,43.9367,1.9568,1.7036,72.4727,,8.5919,4.3465," 27,407.57 ",0.202,,,,
2017Q3,Real Estate,WELL US Equity,75.14,70.28,-0.061055444,50.2137,1.8576,1.3996,73.7079,,6.6029,3.3496," 25,924.79 ",-0.023,,,,
